,text,sentiment
8034,Со мной ходили инструктора со мной ходили замы.,0
8035,Со с станции 164 километр маршрут прохода по первому пути готов входной-входной открыт.,0
8036,Со стеклянными глазами и бутылкой водки.,2
8037,Собираюсь доработать тут до пенсии:).,1
8038,Соблюдалась чистота в вагоне!,1
8039,Соблюдался комфортный температурный режим.,1
8040,Соблюдают рекомендации роспотребнадзора.,1
8041,Соблюдаются все противокороновирусные ограничения.,1
8042,Собрался съездить на неделю к родственникам в самару (из архангельска).,2
8043,Совершал поездку поездом адлер-барнаул из ростова на дону.,1
8044,Советский союз отдыхает.,2
8045,Советуем всегда пользоваться услугами ржд.,1
8046,Совпадет.,1
8047,Совпадет?,0
8048,Современная хорошо оснащенная оборудованием поликлиника.,1
8049,Современный благоустроенный вагон все в отличном рабочем состоянии.,1
8050,Современный вагон с биотуалетом мягкие полки.,1
8051,Совсем др дело.,2
8052,Совсем стыд потеряли.,2
8053,Совсем уже с ума посходили с этим коронавирусом!!,1
8054,Согласно конструктивной особенности автомобиля уаз норма расхода такая-то.,2
8055,Сожгли мы его.,2
8056,Сожгли печку подожгли.,2
8057,Создавалась приятная и уютная атмосфера.,1
8058,Создал в вагоне уютную атмосферу заботился о комфорте всех пассажиров.,1
8059,Солнце засвечивало мониторы касс.,1
8060,Соответственно билеты онлайн не купить напрямую в ржд.,2
8061,Соответственно второй раз билет на второй проход не сработал.,2
8062,Соответственно если мы срок не отработаем а заключили 20 дней мы не будем двигаться с нас будут спрашивать.,2
8063,Соответственно зачем я буду туда ходить если меня никто не вызывает?,0
8064,Соответственно на моё обращение проводники клали.,2
8065,Соответственно он должен потратить вот столько-то вот бензина.,0
8066,Соответственно пвтр этот недействителен.,2
8067,Соответствует ли профессиональным требованиям этот начальник поезда.,2
8068,Соотношение цены и качества ужасное!,2
8069,Сопровождали бабушку оперативно решали все вопросы.,1
8070,Сопровождали детей в кол.,1
8071,Сорок пятый маршрут четыре пять.,0
8072,Состав весом в 6 тысяч тонн стал неуправляемым и все набирал и набирал скорость.,2
8073,Состав сошел с рельс предположительно из-за взрыва в третьем вагоне.,0
8074,Состав формируют в москве.,2
8075,Состав-то приняли.,0
8076,Составляла две заявки на сайте зачем?,1
8077,Составляющие которые при проверках аудитором и любыми серьезными контролируемыми органами они всегда запрашиваются.,0
8078,Состояние купэ на троечку.,2
8079,Сотрудники вошли в положение и оказывали всяческую помощь в пути.,1
8080,Сотрудники государственного музея истории санкт-петербурга пияева э. е.зеленков р. н.,1
8081,Сотрудники готовы к встрече с новыми технологиями и методами работы.,1
8082,Сотрудники действовали профессионально и слажено!!!,1
8083,Сотрудники заслуживают поощрений и благодарностей.,1
8084,Сотрудники как горячей линии так и тех поддержки некомпетентны.,2
8085,Сотрудники мои клиенты и давольно добродушные.,1
8086,Сотрудники не реагируют.,2
8087,Сотрудники очень любезные и вежливые.,1
8088,Сотрудники- приятные люди которые при любой возможности попытаются помочь вам.,1
8089,Сотруднику я предъявила маску которую непосредственно  предназначена для транспорта.,2
8090,Сотрудницы вежливы отвественны отзывчивы.,1
8091,Софиевка 148-й километр.,0
8092,Софиевка 2 сейчас помощник пойдет посмотрит что там. ,0
8093,Софиевка второй путь.,0
8094,Софрино машинист объявляет что скорой не будет.,2
8095,Социальный пакет здравоохранение заработная плата в приоритете компании.,1
8096,Сошла с поезда в 4 часа утра совсем не отдохнув..,2
8097,Сошлись рельсы стоим.,0
8098,Сошлись рельсы.,0
8099,Спал проводник с до 4 утра.,2
8100,Спас нас вагон ресторан.,2
8101,Спасать было уже некого.,2
8102,Спасибо c наступающим.,1
8103,Спасибо александровскому ржд за оформление электричек к новому году.,1
8104,Спасибо анастасия павловна за хорошую поездку!,1
8105,Спасибо большое буду теперь стараться по чаще ездить вашим маршрутом!,1
8106,Спасибо большое вам за работу.,1
8107,Спасибо большое всем кто мне помог !,1
8108,Спасибо большое за ваш труд внимание и заботу!,1
8109,Спасибо большое за комфортную поездку!,1
8110,Спасибо большое за комфортную поездку.,1
8111,Спасибо большое за поездку!!,1
8112,Спасибо большое за поездку.,1
8113,Спасибо большое за такую поездку...,1
8114,Спасибо большое и успехов в работе!!,1
8115,Спасибо большое команде и начальнику поезда за вашу хорошую работу.,1
8116,Спасибо большое олегу побольше таких сотрудников.,1
8117,Спасибо большое очень приятно было с вами путешествовать.,1
8118,Спасибо большое побольше бы таких проводников.,1
8119,Спасибо большое проводникам !,1
8120,Спасибо большое проводнику самохвалову алексею!!,1
8121,Спасибо большое проводнице монтян татьяне и начальнику состава панджакидзе гоча.,1
8122,Спасибо большое ржд!!,1
8123,Спасибо вам !,1
8124,Спасибо вам александра николаевна!,1
8125,Спасибо вам алина.,1
8126,Спасибо вам большое за ваш труд все бы так работали.,1
8127,Спасибо вам большое за внимание и заботу !,1
8128,Спасибо вам большое за неравнодушие и доброту!,1
8129,Спасибо вам большое за человеческое отношение к людям!!!,1
8130,Спасибо вам большое!,1
8131,Спасибо вам большое!!!,1
8132,Спасибо вам большое.,1
8133,Спасибо вам галина иванова.,1
8134,Спасибо вам девочки.,1
8135,Спасибо вам девчата и будьте здоровы и счастливы!!,1
8136,Спасибо вам за ваш нелёгкий труд!,1
8137,Спасибо вам за ваш труд.,1
8138,Спасибо вам за вашу работу.,1
8139,Спасибо вам за нашу комфортную поездку и хорошее настроение))))).,1
8140,Спасибо вам за помощь и поддержку.,1
8141,Спасибо вам за приятную атмосферу и хорошее обслуживание.,1
8142,Спасибо вам за спокойную поездку!!!,1
8143,Спасибо вам за такого сотрудника!!!!!!,1
8144,Спасибо вам за терпение и человечное отношение к пассажирам!,1
8145,Спасибо вам за хорошую поездку!,1
8146,Спасибо вам за хорошую поездку.,1
8147,Спасибо вам огромное !,1
8148,Спасибо вам огромное вы спасли эту поездку??.,1
8149,Спасибо вам огромное говорова н. а. за помощь.,1
8150,Спасибо вам огромное за вашу работувнимательное отношение к людямобаятельную улыбку.,1
8151,Спасибо вам огромное за такую замечательную поездку и отличное настроение)).,1
8152,Спасибо вам огромное от всей моей семьи.,1
8153,Спасибо вам огромное!!!,1
8154,Спасибо вам огромное!!!!,1
8155,Спасибо вам огромное.,1
8156,Спасибо вам ольга за ваш труд за ваш профессионализм.,1
8157,Спасибо вам от души!,1
8158,Спасибо вам.,1
8159,Спасибо вамс новым годомвсех благ!!,1
8160,Спасибо вашему руководству что имеете таких ответственных сотрудников.,1
8161,Спасибо вроде любовь ее звали фамилию не помню.,1
8162,Спасибо всей команде за отличную работу на этом рейсе!,1
8163,Спасибо всей команде ржд за ваш труд!,1
8164,Спасибо всем большое очень добросовестно и слаженно работают.,1
8165,Спасибо всем за ваш вклад в нашу команду!,1
8166,Спасибо всем за поездку.желаю вам всего самого хорошего.,1
8167,Спасибо всем кто причастен к этому!!,1
8168,Спасибо всем кто трудится на ржд !,1
8169,Спасибо девочки за вашу заботу профессинализм.,1
8170,Спасибо девочки за добросовестный труд и доброе отношение к пассажирам.,1
8171,Спасибо ей большое!,1
8172,Спасибо ей большое!!,1
8173,Спасибо ей огромное!,1
8174,Спасибо еще раз за фирменные поезда и за отличных проводников.,1
8175,Спасибо ещё раз надеюсь обратно попадём на его смену!,1
8176,Спасибо за ваш выбор и доверие нашей компании мы готовы сделать ваше путешествие приятным и комфортным!,1
8177,Спасибо за ваш выбор и доверие нашей компании мы стараемся сделать ваше путешествие приятным и комфортным!,1
8178,Спасибо за ваш выбор и доверие!,1
8179,Спасибо за ваш выбор и преданность нашей компании ваше доверие для нас очень важно!,1
8180,Спасибо за ваш выбор и преданность нашей компании мы гордимся предоставлением вам отличного сервиса и комфорта!,1
8181,Спасибо за ваш выбор и предпочтение нашей компании для вашего путешествия!,1
8182,Спасибо за ваш выбор нашей компании мы стараемся делать ваше путешествие приятным и комфортным!,1
8183,Спасибо за ваш выбор!,1
8184,Спасибо за ваш выбор! Мы готовы предложить вам лучший сервис и заботу на протяжении всей поездки.,1
8185,Спасибо за ваш труд!,1
8186,Спасибо за ваш труд!!,1
8187,Спасибо за ваш труд!!!,1
8188,Спасибо за ваше внимание ваша участие важно для нас.,1
8189,Спасибо за ваше внимание и доверие ваше сопровождение делает наше путешествие более приятным!,1
8190,Спасибо за ваше внимание и доверие ваше сопровождение делает нашу поездку более удивительной!,1
8191,Спасибо за ваше внимание и понимание во время поездки.,1
8192,Спасибо за ваше внимание к безопасности! Пожалуйста следуйте указаниям и соблюдайте правила на поезде.,1
8193,Спасибо за ваше внимание к объявлениям и соблюдение правил безопасности.,1
8194,Спасибо за ваше внимание к правилам безопасности и вежливость по отношению к другим пассажирам.,1
8195,Спасибо за ваше внимание к правилам безопасности и соблюдение правил поезда.,1
8196,Спасибо за ваше внимание к правилам безопасности и сотрудничество в поезде.,1
8197,Спасибо за ваше внимание к правилам безопасности и сотрудничество с персоналом.,1
8198,Спасибо за ваше внимание к правилам безопасности и уважение к персоналу поезда.,1
8199,Спасибо за ваше внимание к правилам поведения в поезде и уважение к другим пассажирам.,1
8200,Спасибо за ваше внимание к правилам поведения и сотрудничество в поддержании порядка в поезде.,1
8201,Спасибо за ваше внимание к правилам поведения и сотрудничество в поезде.,1
8202,Спасибо за ваше доброе настроение это делает наше путешествие приятным.,1
8203,Спасибо за ваше доброе отношение это делает наши поездки приятными.,1
8204,Спасибо за ваше доверие и преданность нашей компании!,1
8205,Спасибо за ваше доверие и преданность!,1
8206,Спасибо за ваше доверие и предпочтение нашей компании!,1
8207,Спасибо за ваше понимание и сотрудничество в обеспечении безопасности нашего поезда.,1
8208,Спасибо за ваше понимание и уважение к другим пассажирам в поезде.,1
8209,Спасибо за ваше сотрудничество в поддержании порядка и безопасности в поезде.,1
8210,Спасибо за ваше сотрудничество в поддержании порядка и чистоты в вагонах поезда.,1
8211,Спасибо за ваше сотрудничество в поддержании порядка на поезде.,1
8212,Спасибо за ваше сотрудничество в поддержании уровня комфорта и чистоты в поезде.,1
8213,Спасибо за ваше сотрудничество в поддержании чистоты и порядка в поезде.,1
8214,Спасибо за ваше сотрудничество и отличную работу на этом рейсе!,1
8215,Спасибо за ваше сотрудничество и понимание во время поездки.,1
8216,Спасибо за ваше сотрудничество и соблюдение правил безопасности в поезде.,1
8217,Спасибо за ваше сотрудничество и соблюдение правил безопасности.,1
8218,Спасибо за ваше сотрудничество и уважение к другим пассажирам в поезде.,1
8219,Спасибо за ваше тепло и улыбки которые делают нашу поездку более приятной!,1
8220,Спасибо за ваше терпение и веру в наше путешествие ваше доверие придает нам силы и уверенность в себе!,1
8221,Спасибо за ваше терпение и доброжелательность ваше участие делает нашу работу более значимой и ценной!,1
8222,Спасибо за ваше терпение и доброжелательность во время поездок ваше доверие для нас очень важно!,1
8223,Спасибо за ваше терпение и доброжелательность во время поездок!,1
8224,Спасибо за ваше терпение и доброжелательность!,1
8225,Спасибо за ваше терпение и доброту ваше сопровождение делает наши поездки более радостными и интересными!,1
8226,Спасибо за ваше терпение и доброту ваше участие делает наши поездки более приятными и увлекательными!,1
8227,Спасибо за ваше терпение и доброту ваше участие делает наши поездки более яркими и интересными!,1
8228,Спасибо за ваше терпение и понимание во время поездок!,1
8229,Спасибо за ваше терпение и понимание!,1
8230,Спасибо за ваше терпение и соблюдение правил во время поездки.,1
8231,Спасибо за ваше терпение и соблюдение правил поведения в поезде.,1
8232,Спасибо за ваше терпение и сотрудничество во время поездок!,1
8233,Спасибо за ваше терпение и уважение к другим пассажирам в поезде.,1
8234,Спасибо за ваше уважение к правилам безопасности и сотрудничество в поезде.,1
8235,Спасибо за ваше уважение к правилам безопасности и сотрудничество с персоналом.,1
8236,Спасибо за ваше уважение к правилам поведения и соблюдение правил безопасности в поезде.,1
8237,Спасибо за ваше уважение к правилам поведения и сотрудничество в поезде.,1
8238,Спасибо за ваше участие в поддержании порядка и безопасности в поезде.,1
8239,Спасибо за ваше участие в поддержании порядка и чистоты в поезде.,1
8240,Спасибо за ваше участие в создании безопасной и комфортной атмосферы в поезде.,1
8241,Спасибо за ваше участие в создании приятной атмосферы в поезде.,1
8242,Спасибо за вашу веру и доверие ваше участие делает наши поездки более удивительными и вдохновляющими!,1
8243,Спасибо за вашу доброту будьте здоровы и добрых вам дорог!,1
8244,Спасибо за вашу доброту она делает наши поездки особенными.,1
8245,Спасибо за вашу поддержку!,1
8246,Спасибо за внимание.,1
8247,Спасибо за выбор нашего поезда!,1
8248,Спасибо за выбор нашего поезда! Мы постараемся сделать ваше путешествие приятным и безопасным.,1
8249,Спасибо за выбор нашей компании!,1
8250,Спасибо за качественную работу всему персоналу данного поезда.,1
8251,Спасибо за комфортную поездку и отличное настроение!,1
8252,Спасибо за обслуживание.,1
8253,Спасибо за поездку.,1
8254,Спасибо за поезлку и внимание!,1
8255,Спасибо за понимание.,1
8256,Спасибо за прекрасную поездку ).,1
8257,Спасибо за приятное путешествие.,1
8258,Спасибо за приятную и комфортную поездку!,1
8259,Спасибо за приятную поездку!,1
8260,Спасибо за приятную поездку.,1
8261,Спасибо за профессионализм ваших сотрудников!,1
8262,Спасибо за сервис и качество обслуживания!я вас не забуду !,1
8263,Спасибо за соблюдение правил безопасности и поддержание порядка в поезде.,1
8264,Спасибо за соблюдение правил и поддержание порядка во время поездки.,1
8265,Спасибо за соблюдение правил и сотрудничество в поддержании порядка в поезде.,1
8266,Спасибо за сотрудничество в поддержании чистоты и комфорта в поезде.,1
8267,Спасибо за такое обслуживание и побольше таких людей в ржд!,1
8268,Спасибо за такую сотрудницу!,1
8269,Спасибо за тяжёлый труд!,1
8270,Спасибо за хорошее обслуживание и чистоту в вагоне!!,1
8271,Спасибо за чистоту и внимательность на протяжении всего пути.,1
8272,Спасибо и низкий поклон.,1
8273,Спасибо им большое!,1
8274,Спасибо им за понимание и их отношение к пассажирам.,1
8275,Спасибо им за приятную поездку.,1
8276,Спасибо им за хорошую работу.,1
8277,Спасибо им за это.,1
8278,Спасибо им огромное за это.,1
8279,Спасибо компании за оказанный сервис и заботе о пассажирах.,1
8280,Спасибо начальнику поеда за подбор достойных кадров!,1
8281,Спасибо начальнику поезда за подбор достойных кадров.с уважениемгалина васильевна прокопенко.,1
8282,Спасибо нашему проводник за такую комфортную поездку.,1
8283,Спасибо нашему проводнику божьевой т.с.,1
8284,Спасибо нашему ржд за профессионалов.,1
8285,Спасибо огромная им благодарность.,1
8286,Спасибо огромное !,1
8287,Спасибо огромное девочки!!!,1
8288,Спасибо огромное женщинам проводницам.,1
8289,Спасибо огромное за их профессионализм!!,1
8290,Спасибо огромное за комфортную поездку!,1
8291,Спасибо огромное за поездку здоровья терпения и адекватных пассажиров!!!!,1
8292,Спасибо огромное за поездку.,1
8293,Спасибо огромное за прекрасное время провождение.,1
8294,Спасибо огромное за приятное удивление!!!,1
8295,Спасибо огромное за приятную поездку.,1
8296,Спасибо огромное лободе-начальнику поезда пермь-новороссийск.,1
8297,Спасибо огромное ольге мы очень довольны началом нашего отпуска.,1
8298,Спасибо огромное побольше таких работников!,1
8299,Спасибо огромное ржд за помощь в поездке с инвалидом.,1
8300,Спасибо огромное хорошему человечку за отзывчивое сердце.,1
8301,Спасибо огромное что есть такие отзывчивые люди!!!!,1
8302,Спасибо огромное этим сотрудникам!,1
8303,Спасибо оксане за позитивный настрой и хорошее настроение в поездке.,1
8304,Спасибо от чистого сердца.с уважением валентина.,1
8305,Спасибо очень понравилось.,1
8306,Спасибо персоналу поезда за соблюдение расписания за чистоту и порядок.,1
8307,Спасибо проводником томск-москва.,1
8308,Спасибо работнику внутренней уборки сидоренко ирине.,1
8309,Спасибо ребята за вашу работубыло очень приятно ехать с вами!,1
8310,Спасибо ржд за таких высоких профессионалов своей работы.,1
8311,Спасибо ржд за таких сотрудников.,1
8312,Спасибо российским железным дорогам что такое путешествие стало возможным.,1
8313,Спасибо руководству поезда и проводникам!,1
8314,Спасибо руководству ржд за грамотный подбор персонала.,1
8315,Спасибо сотрудникам ржд за ответственных и прекрасных сотрудников!,1
8316,Спасибо сотруднику жд вокзала иркутск-пасс.,1
8317,Спасибо таким работникам компании!!,1
8318,Спасибо тебе элечка за все.,1
8319,Спасибо что вы всегда готовы поддержать друг друга на работе!,1
8320,Спасибо что вы делаете наши поездки такими приятными для пассажиров!,1
8321,Спасибо что вы с нами ваша поддержка и внимание делают нашу поездку более вдохновляющей и удивительной!,1
8322,Спасибо что вы с нами ваша поддержка и внимание делают нашу поездку более волшебной и незабываемой!,1
8323,Спасибо что вы с нами ваша улыбка - лучшая награда для нас на этом пути приключений!,1
8324,Спасибо что вы с нами ваша улыбка - лучшая награда для нас на этом пути!,1
8325,Спасибо что вы с нами ваша улыбка делает наши поездки более волшебными и вдохновляющими!,1
8326,Спасибо что вы с нами ваша улыбка делает наши поездки более радостными и волшебными!,1
8327,Спасибо что вы с нами ваше время ценно для нас!,1
8328,Спасибо что вы с нами ваше доверие для нас очень важно!,1
8329,Спасибо что вы с нами ваше сопровождение делает наши поездки более интересными и увлекательными!,1
8330,Спасибо что вы с нами ваше сотрудничество и понимание делают нашу поездку более гармоничной!,1
8331,Спасибо что вы с нами ваше участие в нашем путешествии очень важно для нас!,1
8332,Спасибо что вы с нами ваше участие делает наши поездки более интересными и увлекательными!,1
8333,Спасибо что вы такие замечательные коллеги!,1
8334,Спасибо что вы такие ответственные и преданные своей работе!,1
8335,Спасибо что выбрали наш поезд для вашего комфорта и безопасности во время путешествия!,1
8336,Спасибо что выбрали наш поезд для вашего комфорта и безопасности!,1
8337,Спасибо что выбрали наш поезд для вашего путешествия!,1
8338,Спасибо что выбрали наш поезд для вашего путешествия.,1
8339,Спасибо что выбрали наш поезд для вашего путешествия. Давайте сделаем его незабываемым вместе!,1
8340,Спасибо что выбрали наш поезд. Мы постараемся сделать вашу поездку максимально комфортной.,1
8341,Спасибо что доверяете нам ваше время и комфорт!,1
8342,Спасибо что есть ещё такие работники!,1
8343,Спасибо что есть такие люди!,1
8344,Спасибо что есть такие проводники.,1
8345,Спасибо что ещё есть в нашей стране такие добродушные люди!,1
8346,Спасибо что путешествуете с нами! Мы ценим ваше доверие и готовы предложить вам лучший сервис.,1
8347,Спасибо что путешествуете с нами. Ваше сопровождение делает наш поезд особенным!,1
8348,Спасибо что соблюдаете правила и помогаете нам в поддержании комфорта.,1
8349,Спасибо что такие люди работают в ржд!!,1
8350,Спасибо. ,1
8351,Спасибочто есть еще такие люди!здоровья им и карьерного роста!,1
8352,Спасск-дальний и хабаровск и всегда обслуживание было достойным.,2
8353,Спастбо вам большое за ваш профессионализм!,1
8354,Спать хочется ночь все - таки.,2
8355,Специалист своего дела.,1
8356,Специалисты ржд никак не отреагировали вовремя и омрачили наш отпуск.,2
8357,Специально выбираю места при покупке билетов на ласточки и стрижи.,2
8358,Спешу.,1
8359,Сплошное непонимание нумерации вагонов.,2
8360,Спокойной ночи.,1
8361,Справа без замечаний.,1
8362,Справа без замечания остановка не подается.,0
8363,Справа железно-дорожной пути с поезда сигналы об остановке не подаются.,0
8364,Справа по составу без замечания остановка не подаётся.,0
8365,Справка ву- 45 в наличии.,0
8366,Справка ву-45 получена тормоза опробованы.,0
8367,Справка ву-45 получена.,0
8368,Справка документов на руках тормоза пробовали.,0
8369,Справка документы на руках тормоза опробовали готовы.,0
8370,Справка дтп она лишь только констатирует сам вклад дтп.,0
8371,Справка обеспечения пользы тормозами получена.,0
8372,Спрашивал нюансы моей работы в плане того как выдаются локомотивы как принимаются локомотивы.,0
8373,Спрашиваю за что платим такие деньги.,2
8374,Спрашиваю про полотенца бумагу накладки на унитаз.,2
8375,Спросили почему объявляют неправильно никто не виноват:так передали по связи??.,2
8376,Спс новошхед с 1-го пути тормозные башмаки изъяты выходной.,0
8377,Спустя время он вылетел с ошибкой.,2
8378,Спустя час попросили счёт.,2
8379,Спустя часа два добились полного расселения в другие вагоны.,2
8380,Сразу - же с попутчицей напротив укрылись одеялами.,2
8381,Сразу видно что ребятам нравится их работа.,1
8382,Сразу видно что человек добросовестно относится к своим обязанностям.,1
8383,Сразу говорю я инженер по безопасности что видео кино съёмка... а как вас зовут?,0
8384,Сразу же в первый же день поездка в ночь.,0
8385,Сразу обратили внимание на радушие и доброжелательность проводниц-елены и натальи.,1
8386,Сразу позвонили на горячую линию.,1
8387,Сразу почувствовала себя человеком.,1
8388,Сразу предложили горячий чай или кофе.,1
8389,Сразу скажучто попал в неприятную ситуацию.,1
8390,Срасибо огромное нафхату нургалиевичу за приятное путешествие.,1
8391,Среди вас был отправлен грузовой 1705-м номером.,0
8392,Среди нас враги?3.,2
8393,Срок до 17 часов 19.02 произошла калькуляция по размерам понесённых ущербов в связи с повреждением циклонной опоры.,0
8394,Срок еще не прошли три года.,0
8395,Сроки были.,2
8396,Срочная инструкция инструктор пусть выезжает на октябрьскую.,0
8397,Срочно эвакуируйте пассажиров на безопасное расстояние.,0
8398,Ссср еще жив и он тут...??.,2
8399,Ссылка на какую норму времени?,0
8400,Стабильность - признак мастерства.,2
8401,Ставлю всему этому обслуживанию большой минус.,2
8402,Стаканом говорю же прибываем на второй второго кратка.,0
8403,Стаканом закрепления на склад.,0
8404,Стали оглядыватьсяне знаячто делать.,1
8405,Стало все понятно как только в него зашли.,2
8406,Стамбуловый туннел готов.,1
8407,Станции димитров маршрут отправления готов выходной открыт отправляемся.,0
8408,Станцию апостоловка прохожу по главному пути.,0
8409,Станцию е6 проехали.,0
8410,Станция димитрий узловой маршрут приема на первый путь готов входной открыт на первый путь маршрут готов светофор входной открыт. ,0
8411,Станция димитров - пассажирский маршрут приема на четвертый путь готов.,0
8412,Станция китая-город 2-й поезд.,0
8413,Станция передавай что в депо никаких манёвров пока не приедет полиция не произойдет.,2
8414,Старалась помочь всем.огромная благодарность гульнаре и ржд за таких проводников.,1
8415,Стараюсь брать билеты при поездках в сочи на этот поезд.,1
8416,Старое здание мпс после ремонта выглядит отлично.,1
8417,Старые в ущербном состоянии.,1
8418,Старый вонючий протухший вагон.,2
8419,Стаханов - 1-й на проход.,0
8420,Стаханов - 164-й километр скоростное ограничение 180. ,0
8421,Стаханов маршрут приема на первый путь готов входной открыт. ,0
8422,Сто тридцать принимаю вас на четвертый путь.,0
8423,Сто шестьдесят третий входной димитров-узловой.,0
8424,Стоим по два часа переезд оживленный.,2
8425,Стоимость билетов включает полный пакет услуг который заявлен.,2
8426,Стоимость билетов постоянно растет а сервис постоянно падает.,2
8427,Стоит здание тихо мирно никакой шумихи.,1
8428,Стоит стоит пассажирский.,0
8429,Стой приказ блядь!,2
8430,Стойте без движения вас пригласят.,0
8431,Стойте не приближайтесь.,0
8432,Столовка там хорошая но дорогая я не сотрудник ржд.,1
8433,Столы грязные жалюзи липкие и грязные!,2
8434,Столы и жалюзи - ни пылинки!,1
8435,Столько продуманных нужных решений.,1
8436,Стоп!,2
8437,Стою на 179-м пикет 1.,0
8438,Стоянка 1 минута.,0
8439,Стоянка 10 минут далее продолжаем движение поезда 163 в сторону димитрова пассажирский.,0
8440,Стоянка 10 минут.,0
8441,Стоянка одна минута 6025.,0
8442,Стоянка одна минута.,0
8443,Стоянка поезда 5 минут.,0
8444,Странно знаете что?,2
8445,Страшное документальное свидетельство последних минут перед катастрофой.,0
8446,Стрелка маршрутная.,0
8447,Стрелка по неправильному пути на проход.,0
8448,Стрелки в маршруте на первый главный путь.,0
8449,Стрелки в маршруте по первому главному пути.,0
8450,Стрелки в маршруте.,0
8451,Стрелки по маршруту,0
8452,Стрелки по маршруту следования на 24-й путь скорость не более 25 км в час.,0
8453,Стрелки по маршруту.,0
8454,Стрелки с первого главного на первый путь.,0
8455,Стрелки с первого на первый путь.,0
8456,Стрелочку проехали. ,0
8457,Стрелять нету.,0
8458,Стриж как всегда на высоте!,1
8459,Студенческий отряд очень профессиональный все ребята молодцы!,1
8460,Стульчак на постаменте - взобраться довольно сложно высоковат постамент.,2
8461,Стыдно  неужели обычная вода стоит таких больших финансовых средств.,2
8462,Стыдно за державу в столице  такое видеть.,2
8463,Стыдно за одну из крупнейших российских компаний((.,2
8464,Стыдно и грустно.,2
8465,Судите как хотите.,2
8466,Судья в принципе все рассмотрела с правовой точки зрения верно немного ошиблась в материальных вопросах но это все дошло до апелляции в апелляции это все пришло в нормальное русло и мне выплатили все деньги.,0
8467,Судя по диалогу с охранницей у них это постоянная ситуация.,2
8468,Суки блять.,2
8469,Сумка была довольно плотно набита что просматривалось и визуально.,2
8470,Сумма не критичная но впечатление от поездки испорчено.,2
8471,Сумма не маленькая для нас.,2
8472,Суп куриный  если это можно так назвать.,2
8473,Сутка получается где-то минута-полтора.,0
8474,Суть моей работы заключается в том чтобы проверить данную электросекцию после ремонта на все какие-то скрытые проблемы может быть явные ошибки монтажа там и так далее.,0
8475,Суть не в деньгах а в отношении и дикости...,2
8476,Сущные доходы которые мы тоже могли бы получить.,0
8477,Счастливого пути и приятного временипровождения!,1
8478,Счастливого пути и приятного времяпровождения на наших поездах!,1
