,text,sentiment
7007,Поездка с таким проводником была очень приятной.,1
7008,Огромное спасибо начальнику поезда бортникова и.п.,1
7009,Терпения и крепкого здоровья выродову э.в.,1
7010,Пользуюсь ж-д транспортом изменения видны.,1
7011,Цены не кусаются.,1
7012,С ребенком совершенно безопасный.,1
7013,Едем в 8 вагоне хотелось бы отметить проводника.,1
7014,Ко всем найдёт подход.,1
7015,Благодарю  вас девочки-проводники!!!!!!!!!!!!,1
7016,Ромащук людмиле за её отзывчивость позитивность прекрасное отношение к пассажирам.,1
7017,Желаем попутного ветра!,1
7018,С уважением ольга пинегина.,1
7019,Поездом остались довольны.,1
7020,Низкий поклон.,1
7021,Вот это сервис!!!,1
7022,В ростове взяла билет работает электронная очередь.,1
7023,Благодаря таким сотрудникам поездки проходят не заметно))).,1
7024,Конечно в рамках своих нормативных документов!,1
7025,Здоровья и счастья!,1
7026,Вели себя вызывающе как будто они ехали в св.,1
7027,Ответил что все хорошо спасибо.,1
7028,Если есть премии лучший проводник годато несомненно отметить работу светланы.,1
7029,На следующий день благополучно забрал документы обратно.,1
7030,Спасибо вам большое.,1
7031,И побоженко с.б.,1
7032,Умнечка всем помогает добрая.,1
7033,А в самолете таких проблем нет.,1
7034,На вопрос почему закрыты биотуалеты пробурчал что-то невнятное.,1
7035,Предлагала пассажирам чай и все к чаю.,1
7036,Вы совсем обалдели.,1
7037,Очень все четко быстро слаженно.,1
7038,Понравилось уважительное отношение ко всем пассажирам и идеальная чистота.,1
7039,Мне понравился такой тип поездки.,1
7040,Дай бог здоровья и благополучия!!!,1
7041,Огромное спасибо проводницам!,1
7042,Он мне все очень понятно всё объяснил.,1
7043,Спасибо им за приятную поездку.,1
7044,А также спасибо поездному повару за вкусные пироги!).,1
7045,А тот билет я якобы смогу сдать после поездки.,1
7046,Желаю анне крепкого здоровья счастья благодарных пассажиров.,1
7047,Вам лишь бы деньги срубить .,1
7048,Огромнейшее спасибо вам!,1
7049,Очень прошу руководство отметить его работу.,1
7050,С уважением и благодарностью!!,1
7051,Соблюдают рекомендации роспотребнадзора.,1
7052,Желаю вам благодарных и спокойных пассажиров.,1
7053,Противно прямо как-то.,1
7054,Отношение к пассажирам доброжелательное.,1
7055,Я ехала в 4 плацкартном вагоне.,1
7056,Спасибо большое побольше бы таких проводников.,1
7057,Алиеву за внимание и помощь мне пожилой пассажирке.,1
7058,Безупречно выполняет свои обязанности очень внимательна и деликатна в общении.,1
7059,Написал сразу в службу бюро находок ржд!,1
7060,Шараухова наталья и шевченко юлия максимально помогали по всем вопросам.,1
7061,В купе 2 розетки под столом что очень удобно.,1
7062,В купе микроклимат меняет ведь долго живем мы в пути.,1
7063,По больше бы таких людей.,1
7064,В этот раз его не оказалось.,1
7065,С уважением александр плужников.,1
7066,Никаких проблем не возникло.,1
7067,За чистоту вагона хорошее обслуживание и чистоту в вагоне.,1
7068,Спасибо вам за такого сотрудника!!!!!!,1
7069,К сожалению не спросила имени.,1
7070,Что за отношение к людям?!,1
7071,Хочу выразить огромную благодарность проводнику 7 вагона александру.,1
7072,Проводники мыли пол 2 раза в день.,1
7073,Благодарю вас за вашу человечность душевность и профессионализм.,1
7074,В вагоне всю дорогу чисто.,1
7075,Очень хорошие проводники ирина и наталья.,1
7076,Но в ржд по данному факту невозможно даже обратиться.,1
7077,Можно было бы и получше уже.,1
7078,Вежливое заботливое отношение к пассажирам!,1
7079,Очень хороший проводник елена сухова.,1
7080,Постельное белье было целым отглаженным и даже уже заправленным.,1
7081,Очень отзывчива и доброжелательна к пассажирам.,1
7082,Села в рузаевке в вагон 8.,1
7083,Спасибо большое всем кто мне помог !,1
7084,Хочу выразить благодарность работникам ржд поезда барнаул-северобайкальск а также ст.,1
7085,Начальнику поезда стрельченко наталье николаевне.,1
7086,Своего видимо ничего произвести не могут а денежки лопатой гребут.,1
7087,Все просьбы выполнялись оперативно.,1
7088,Всегда приветливые и отзывчивые проводники.,1
7089,Моющее средство для рук и санитайзер.,1
7090,Желаем чтобы рельсы и шпалы преодолевались с легкостью!,1
7091,Ни запаха ни шума это общее место не доставляло.,1
7092,Чай появился ровно через 2 минуты как спросила.,1
7093,Условия были хорошиекондиционер работал не очень хорошоно духоты небыло.,1
7094,Попутчиками во множестве были граждане других государств.,1
7095,Спасибо нашему проводнику божьевой т.с.,1
7096,Спасибо за такую сотрудницу!,1
7097,Моя семья и друзья в восторге от этого человека!!!,1
7098,документы и вещи).,1
7099,Честно говоря не ожидала такого комфорта.,1
7100,Отвечают ответом он еще не нагрелся.,1
7101,Грамотно проконсультировал помог приобрести билет через электронный терминал.,1
7102,У меня один вопрос- почему у ваших кондиционеров нет регулировки?,1
7103,Сопровождали детей в кол.,1
7104,Проводники просто супер!,1
7105,Они повышают престиж ржд.,1
7106,Спасибо за качественную работу всему персоналу данного поезда.,1
7107,Замечательный специалист готовый придти всегда на помощь.,1
7108,Год назад ехала в москву на этом поезде нерюнгри.,1
7109,Хочу поблагодарить проводницу зебиниссо терину.,1
7110,Находил подход к каждому пассажиру с легкостью.,1
7111,администрацию ржд прошу поощрить коллектив за добросовестную работу!!,1
7112,Вагон был идеален и своевременно мыла полы.,1
7113,Хочу выразить благодарность и уважение проводник запольской марине.,1
7114,Побольше бы таких отзывчивых людей!,1
7115,Было даже непривычно.,1
7116,Ехала из краснодара в москву.,1
7117,Всё какие могут быть отзывы...,1
7118,В тяжёлом состоянии после больницыпришлось ехать поездом домой.,1
7119,Впервые я такое видела)))) обычно с бумагой напряг.,1
7120,Ехали из анапы до челябинска.,1
7121,Меня зовут дмитрий.,1
7122,В вагоне купе и туалетах очень чисто и аккуратно.,1
7123,Наши девочки самые лучшие.,1
7124,Очень понравилось просто восторг!чисто комфортно шикарно.,1
7125,Все четко вежливо.,1
7126,На обратном пути пропажу вернули.,1
7127,Огромное спасибо за внимательное и чуткое отношение проводника ивановой людмилы!,1
7128,Очень предупредительный аккуратный вежливый (и очень обаятельный!).,1
7129,Марина сергеевна очень отзывчивый человек знающий свое дело.,1
7130,На что проводник ответила отказом.,1
7131,Приятных вам дорог и адекватных пассажиров!,1
7132,Большое спасибо за ваш труд.,1
7133,Результат меня удивил человек все рассказал и показал лично.,1
7134,Хочу выразить огромную благодарность проводнику кузнецовой марине сергеевне.,1
7135,Большое ей спасибо.,1
7136,Всех работников ж/д!,1
7137,Я платила за плацкарт а не за общий вагон.,1
7138,С глубоким уважением ваш пассажир светлана.,1
7139,Очень доволен поездкой.,1
7140,Никогда не встречали более заботливого опытного душевного и внимательного проводника!,1
7141,Зато два плацкартных вагона были с душем.,1
7142,Благодаря таким сотрудникам ржд хочется опять сюда вернутся!!!!,1
7143,Добрый день !,1
7144,Чай кофе всегда предлагает.,1
7145,Просьба пересмотреть питание.,1
7146,Искренне благодарю вас всех.,1
7147,К сожалению не спросил его имени.,1
7148,Жарковой елене за чуткость и внимание к пассажирам.,1
7149,Объявлении земной шар нашей планетыведь мы дети ее дети земли.,1
7150,Низкий вам поклон!,1
7151,Спасибо большое буду теперь стараться по чаще ездить вашим маршрутом!,1
7152,Вообщем то поездкой остались довольны!!!,1
7153,Спасибо огромное за их профессионализм!!,1
7154,Вспомнила про него только когда уже отправилась электричка.,1
7155,Например кипяток налить сенсорное.,1
7156,Спасибо огромное хорошему человечку за отзывчивое сердце.,1
7157,Вагон чистый персонал отзывчивый поездка комфортная.,1
7158,Очень приятно и неожиданно получить такой сюрприз в поезде!!,1
7159,Новые вагоны оснащенные розетками под телефон комфортная температура чистое белье.,1
7160,Удачи успехов в работе .,1
7161,Все было тоже очень хорошо.,1
7162,Искренне благодарна ржд за эти комфортные электропоезда.,1
7163,Едем в первом вагоне.,1
7164,Столы и жалюзи - ни пылинки!,1
7165,Конкретно я везла несовершенно летнего ребенка с патологией зрения.,1
7166,Но всё успевают.,1
7167,Всегда вежливы дображелательны.,1
7168,Были приятно удивлены работой проводниц.,1
7169,Мне было очень приятно видеть заботу начальника поезда о пассажирах!!!,1
7170,Больше бы таких людей.,1
7171,Современная хорошо оснащенная оборудованием поликлиника.,1
7172,От всей души огромное спасибо.,1
7173,Кондиционер поддувал но на остановках отключался.,1
7174,Надеюсь после вахты обратно поеду тоже с вами.,1
7175,Мы рады что выбрали вашу компанию!,1
7176,Большое вам всем спасибо !,1
7177,С уважением к вам балахов казбек крымович.,1
7178,После высадки пассажиров в москве произвела влажную уборку навела порядок.,1
7179,Проводники были вежливы внимательны приветливы и заботливы.,1
7180,В вагоне проводницы молодые девушки очень вежливые все чисто.,1
7181,Благодаря вниманию и оказанную мне помощь я добралась до москвы.,1
7182,Вам не стыдно?,1
7183,Всего доброго желаем всем вам!!,1
7184,Несколько лет пользуюсь сайтом ржд никогда не было нареканий.,1
7185,Здоровья и успехов в работе!,1
7186,Любимая работа каждый день как на праздник!,1
7187,За хорошую организацию работы.,1
7188,Нам очень понравилась и запомнилась эта поездка.,1
7189,Огромное спасибо вам за внимательное и вежливое отношения к пассажирам.,1
7190,В вагоне очень чисто в туалетной комнате тоже чистота.,1
7191,К сожалению не знаю их имен.,1
7192,Огромное спасибо проводникам багреновской любови викторовне и кайдановой нине сергеевне!!,1
7193,Не женщина-просто виденье.,1
7194,Предусмотрена кнопка вызова проводника.,1
7195,Почему нельзя было этого сделать при посадке?,1
7196,Совсем уже с ума посходили с этим коронавирусом!!,1
7197,Побольше таких сотрудников.,1
7198,Вагон обслуживал проводник валерий извините фамилию не запомнила.,1
7199,Спасибо огромное ржд за помощь в поездке с инвалидом.,1
7200,Тогда елена уступила мне свое место .,1
7201,Спасибо вам огромное говорова н. а. за помощь.,1
7202,Проводник абилов парвин расимович - просто солнце.,1
7203,Добрый день всем!!!,1
7204,С уважением татьяна из воронежа.,1
7205,В вагоне холодно очень.,1
7206,Я провела его в пути.,1
7207,Профессионал своего дела.,1
7208,Чистота порядок вежливое отношение к пассажирам.,1
7209,Давно не встречала таких специалистов своего дела.,1
7210,Они были крайне возмущены что их единению помешали.,1
7211,Спасибо за ваш труд!!,1
7212,Знают свое дело чётко и грамотно его делают.,1
7213,Ржд одна из ведущих компаний страны.,1
7214,Выражаю огромную благодарность женщинам проводникам за их внимательностьвежливостьрасторопность.,1
7215,Ржд приобрели не заменимого сотрудника.,1
7216,В нашем вагоне всегда была чистота тепло .,1
7217,Главного по составу приходил навещал и оперативно делился необходимой информацией.,1
7218,Но сегодня особый случай.,1
7219,В туалете также чисто и все туалетные принадлежности в наличии.,1
7220,К ней обращаться по любым вопросам и в любое время.,1
7221,Мне пришлось ехать изунечи до москвы с поломанными руками.,1
7222,С опасением покупала билеты ибо отзывы не из лучших.,1
7223,Пассажир смирнова л. в.  город кострома .,1
7224,Плацкарт нижние места вагон 3.,1
7225,Такие сотрудники отчетливо показывают перемены в развитии компании и клиентоориентированность.,1
7226,Хотя может это просто мне везло всегда.,1
7227,Проводник трощенко елена николаевна специалист высокого уровня.,1
7228,Побольше бы таких!,1
7229,Было очень приятно!!!,1
7230,Есть 2 розетки.,1
7231,Давно не видел таких приятных проводников.,1
7232,Ехали до москвы.,1
7233,Таким сотрудникам просто необходимо выплачивать премию за такие ценные качества??.,1
7234,Папа был после сложной операции.,1
7235,Особая благодарность екатерине и диане.,1
7236,Чётко следили за порядком и чистотой в вагоне.,1
7237,В вагоне всегда чистота и порядок.,1
7238,Желаю вам удачи во всём и благополучия!,1
7239,Сегодня ночью ехала поездом москва-курск.,1
7240,Ржд может гордиться такими сотрудниками!,1
7241,Проводница адекватная вагон чистый пассажиры тихие).,1
7242,Поздравляем сотрудников ржд с наступившим новым годом!,1
7243,Огромная благодарность проводнику высокого класса сухорукову вячеславу.,1
7244,Я всем доволен.,1
7245,В сапсане давали сэндвичи два варианта и все с мясом.,1
7246,Спасибо вам алина.,1
7247,В вагоне чисто спокойно.,1
7248,Все время поездки ощущалась забота о пассажирах.,1
7249,Анне отличной работы и желаем повышения по службе... семья варварских...,1
7250,Внутри предприятия создано огромное количество без полезных инструкций.,1
7251,Будто бы какую то птицу заперли между вагонов.,1
7252,Ривизоро мимо сидите дома ищите пыль у себя дома.,1
7253,Социальный пакет здравоохранение заработная плата в приоритете компании.,1
7254,Встретила в вагоне представительная и официальная проводник панасюк анжела.,1
7255,Просим принять меры т.к.,1
7256,Движение полностью в соответствии с расписанием.,1
7257,С уважением козерук и.в.,1
7258,Стоит здание тихо мирно никакой шумихи.,1
7259,Очень хорошие впечатления.,1
7260,Был шок куда бежать и что делать.,1
7261,Все чистенькое новенькое!,1
7262,Но во время поездки они были очень внимательные.,1
7263,Из г.волгоград до г.кисловодск.,1
7264,Татьяна - профессионал!,1
7265,Ржд - сила!!!,1
7266,Ее улыбка сделала нашу поездку!,1
7267,И пусть руководство поощрит вас премией за ваш нелегкий труд.,1
7268,И ко всему прочему сложилась странная ситуация.,1
7269,Очень вежливые  очень милые и красивые!,1
7270,Оставайтесь здоровы ми и успешными!!,1
7271,Огромное спасибо вам девочки!!!,1
7272,В вагоне чисто тепло комфортно.,1
7273,На вопрос что произошло.,1
7274,Тут работают приятные люди.,1
7275,Это я про боковые места в плацкарте!,1
7276,Сотрудники очень любезные и вежливые.,1
7277,Сколько раз попадала в ее смену впечатление только положительное.,1
7278,Администрация ржд доступ ограниченный .,1
7279,Впечатления от поездок только хорошие.,1
7280,Дети были в восторге.,1
7281,Моей радости не было предела.,1
7282,Как можно целый вагон оставить без воды!!!,1
7283,Хочу выразить благодарность кассиру ст.,1
7284,Большое спасибо вам за ваш нелегкий труд!,1
7285,Обслуживание в поезде очень хорошо внимательно персонал честный и отзывчивый.,1
7286,Сразу обратили внимание на радушие и доброжелательность проводниц-елены и натальи.,1
7287,Один из нас был иностранец.,1
7288,Закончился кофе 3 в 1 проводница любезно поделилась домашним молочком.,1
7289,С уважением татьяна ивановна.,1
7290,Впечатления от работы проводника самые положительные .,1
7291,Проводники старались создавать доброжелательную и приятную атмосферу в вагоне.,1
7292,Поезд комфортный розетки в каждом купе туалеты био.,1
7293,В симферополь не помню даты поездки из ст.,1
7294,Благодарю начальника поезда за профессионализм и отзывчивость!,1
7295,Теперь я точно буду рекомендовать своим знакомым именно ваш поезд!,1
7296,На просьбу сразу откликается с удовольствием находя решение.,1
7297,Очень буду рада ехать с ними ещё не один раз!,1
7298,При выборе поезда всегда предложит лучшие места.,1
7299,Деньги за билет вернули!,1
7300,Глядя на благодетельное отношение проводника пассажиры тоже были внимательными.,1
7301,Была проездом на курском вокзале .,1
7302,Особенно с таким персоналом.,1
7303,В главном офисе ржд была один раз по рабочему вопросу.,1
7304,Вам светлана юрьевна долго радовать пассажиров.,1
7305,Чистота в вагоне хорошее отношение к пассажирам.,1
7306,У кого-то что-то спрашивала кому-то что-то несла постоянно везде протирала.,1
7307,Ехал с маломобольним ребёнком.,1
7308,Купили билеты в св-вагон для большего комфортакак нам казалось.,1
7309,Здравствуйте !на днях имела возможность общаться с машинистом.,1
7310,Хотелось бы чтобы администрация ржд отметила данных сотрудников денежным вознаграждением!,1
7311,Дежурные по вокзалам организовали ее.,1
7312,Конечно двухэтажный поезд комфортабельный и 3 туалета вполне достаточно.,1
7313,Вагон 7 фисенко светлане и масловой юлии.,1
7314,Общается абсолютно со всеми вежливо и с уважением.,1
7315,Ехала в 3м вагоне.,1
7316,Выражаю ей глубокую признательность и благодарность за поездку.,1
7317,Замечательные сотрудники вежливые отзывчивые корректные.,1
7318,Проводницы умнички вежливые приветливые улыбчивые чистюли...сан.,1
7319,Проводник даже не озаботился.,1
7320,Делали уборку в вагоне несколько раз.,1
7321,Заболела дочь вызвали среди ночи скорую.,1
7322,Особую благодарность хочу выразить директору состава и проводнику 8 вагона!,1
7323,Срасибо огромное нафхату нургалиевичу за приятное путешествие.,1
7324,С уважением гончарова л.в.,1
7325,Я задыхалась и мне казалось что я умру.,1
7326,Спасибо вам большое!!!,1
7327,Проконсультировали об услугах и правилах поездки.,1
7328,Большое офисное здание.,1
7329,В вагоне мы были единственными пассажирами.,1
7330,С огромнейшим к вам уважением воронина анна николаевна.,1
7331,Это же элементарно!,1
7332,И тут ещё отменили поезд воркута-москва.,1
7333,Мы очень благодарны проводникам за сохранность документов.,1
7334,Вагон по комфорту превзошел все ожидания!,1
7335,Протока) и из москвы (до ст.,1
7336,Спасибо вам за спокойную поездку!!!,1
7337,Желаем ему добрых дорог и всего самого наилучшего.,1
7338,При покупке билетов стараюсь попасть именно к ней т.к.,1
7339,С большой благодарностью скутина люд мила.,1
7340,Москва до ст.,1
7341,Человек действительно качественно и профессионально выполняет свою работу.,1
7342,Мммм… за это низкий отдельный поклон.,1
7343,Также хотелось бы отметить работу вагона -ресторана.,1
7344,Начальник поезда измерял температуру проводил опрос как нам наша поездка.,1
7345,Тепло и уютно мне всё понравилось.,1
7346,При посадке в купе было прохладно.,1
7347,Очень впечатлила своим честолюбие вагон блестел от чистоты.,1
7348,Всегда чисто порядок внимательное отношение к пассажирам.,1
7349,Особое спасибо сайту ту-ту.ру где приобретали мне билет.,1
7350,По больше таких работников.,1
7351,Благодарность проводнику поезда москва — анапа парабиной алине.,1
7352,Огромное спасибо за ваш труд!,1
7353,Но отдать должное проводникуработникам ресторана которые сглаживали все недостатки поездки.,1
7354,Впервые ехали в таком комфорте.,1
7355,Побольше такого персонала!,1
7356,Огромное спасибо проводнице вагона за понимание и комфортную поездку.,1
7357,Они переслали мне образец заявления на возврат и на след.,1
7358,Девушка кассир и парень полицейский оказались внимательными и отзывчивыми.,1
7359,Путешествовать в нём очень приятно!,1
7360,Эта сотрудница ржд относится к своим обязанностям с душой.,1
7361,От души благодарю надежду за такое отношение к пассажирам!!,1
7362,Хочу выразить благодарность проводнику затолокину сергею.,1
7363,Хозяйка и прекрасный человек.,1
7364,Почему либо человек мерзнет либо задыхается от жары????,1
7365,Работа проводника приятно впечатлила.,1
7366,Туалеты в отличном состоянии:бумага полотенцы вовремя обновлялись.,1
7367,Очень приятная и доброжелательная девушка.,1
7368,Спасибо большое за поездку.,1
7369,Старые в ущербном состоянии.,1
7370,А он предусмотрительныйвежливый.,1
7371,С уважением агафонова.,1
7372,Хотелось бычтобы руководство каким-то образом поощрило данных работников!!,1
7373,Девченки вы super.,1
7374,В вагоне чисто и уютно.,1
7375,Не жарко ли?,1
7376,За высокое качество предоставленных услуг.,1
7377,Вагон отличный очень чисто(туалет душ).,1
7378,Помогал заносить вещи.,1
7379,Проводник позвонила начальнику для разбора ситуации.,1
7380,Основное здание ржд.,1
7381,Спасибо что есть такие проводники.,1
7382,Очень воспитанная и приятный в работе сотрудник.,1
7383,Помог с тяжёлым багажом.,1
7384,Так падать в грязь лицом мелочно и отвратительно(.,1
7385,Проводникам ставлю 5+ контролерам 2-.,1
7386,Был пару раз на совещаниях.,1
7387,Поезд владивосток- москва вагон 8 место 4.,1
7388,Огромное им спасибо и низкий поклон!,1
7389,От всего сердца желаю ей успехов в работе.,1
7390,Уже не первый раз ехали в спец.купе для инвалидов.,1
7391,С уважением алексей грицай.,1
7392,Впервые наслаждаюсь поездкой не доставляющей ни малейшего дискомфорта.,1
7393,Дверь в туалет не закрывается?,1
7394,Разрешил оплатить картой т.к.,1
7395,Ржд прям удивил!!,1
7396,Я ехала одна с ребенком с анапы в москву.,1
7397,Огромное спасибо снежане за е? работу.,1
7398,Мне предложили выйти из электрички или просить у людей наличку.,1
7399,Я довольна работой.,1
7400,Хочется выразить благодарность проводнице газиной лиле радисовне за приятное общение.,1
7401,И у меня возник ряд сложностей личного характера.,1
7402,Организация как организация.,1
7403,Еще хотелось бы отметить начальника поезда.,1
7404,Чистота и порядок в вагоне и в туалете.,1
7405,Помогал пассажирам с большими сумками.,1
7406,Отличное обслуживание вежливые и заботливые проводники.,1
7407,Всем желаю таких хороших любящих свою работу проводников.,1
7408,Такие ценные кадры нужно ценить и беречьпобольше таких сотрудников ржд!!!,1
7409,Отзывчивая внимательная не смотря на гонор некоторых пассажиров.,1
7410,Это самое ценное.,1
7411,В африке что ли живем.,1
7412,Без его внимания не остался ни один пассажир.,1
7413,Благодарю веснянцеву ирину шевченко светлану и начальницу поезда коваленко т.в.,1
7414,Ещё раз огромное вам спасибо!,1
7415,Огромное спасибо вам валентина за ваш труд и человечность!,1
7416,И цены приемлемые.,1
7417,Спасибо анастасия павловна за хорошую поездку!,1
7418,Чисто уютно одноразовые полотенца и постельное белье туалет чистый.,1
7419,Предупреждала пассажиров о приближающихся станциях.,1
7420,Благодарим команду поезда!,1
7421,И просто приятная леди.,1
7422,Большое спасибо побольше бы таких проводников!,1
7423,Это сама любезность и внимательность.,1
7424,И желательно финансово!,1
7425,Несмотря на плохую погоду в вагоне чистота и порядок.,1
7426,Сотрудники заслуживают поощрений и благодарностей.,1
7427,За чуткость и отзывчивость хорошее обслуживание и чистоту в вагоне.,1
7428,Хотелось бы поблагодарить проводника поезда уфа адлер.,1
7429,За сегодняшний день.,1
7430,Запоминающая поездка с удовольствием вспоминаю.,1
7431,Спасибо большое за ваш труд внимание и заботу!,1
7432,Раньше было хуже сейчас только вперёд!,1
7433,Даудову аминат мусаевну и проводника этого поезда.,1
7434,Проводники изменились в лучшую сторону.,1
7435,Ехала на поезде горелово -красное село .,1
7436,Проводница ольга приятная и вежливая  а напарница не очень.,1
7437,Что мы и сделали.,1
7438,Побольше бы таких отзывчивых сотрудников.,1
7439,Большое спасибо вам за ваш труд.,1
7440,Слава богу все со мной хорошо.,1
7441,Спасибо вам от души!,1
7442,Тяжелый труд но качественное обслуживание.,1
7443,Спасибо за поезлку и внимание!,1
7444,Спасибо начальнику поезда за подбор достойных кадров.с уважениемгалина васильевна прокопенко.,1
7445,Достаточно чистый вагон и уютное купе.,1
7446,В вагоне очень чисто.имеется все необходимое.,1
7447,Приставила себя что она начальник этого поезда корепина марина.,1
7448,Спасибо огромное за комфортную поездку!,1
7449,Внимательна ко всем пассажирам.,1
7450,Спасибо ей огромное!,1
7451,Она заботливая но ненавязчивая.,1
7452,Впечатлена комфортом уютом чистотой вагона.,1
7453,В вагоне чистота и порядок.спасибо за обслуживание!!,1
7454,За ваш труд и вложенную душу.с наступающим новым годом!,1
7455,Всех знает по именам.,1
7456,Спасибо еще раз за фирменные поезда и за отличных проводников.,1
7457,Но самое главное!!!!!,1
7458,Желаю им успехов в их нелёгком труде благополучия.,1
7459,В этом углу москвы сосредоточено железнодорожное начальство страны.,1
7460,Хотя мы даже не верили в такое чудо!).,1
7461,Побольше таких проводников!,1
7462,Российские поезда - самые поездатые поезда в мире!!!,1
7463,В вагоне очень чисто и уютно!,1
7464,Большое спасибо за такого сотрудника.,1
7465,Уважаемые работники ржд!,1
7466,Сказали не положенно.,1
7467,Ржд -так держать!!,1
7468,Хотела выразить благодарность проводнице.,1
7469,Спасибо вам огромное.,1
7470,Хочу выразить огромную благодарность дежурным вокзала на ст.,1
7471,В течение поездки интересовалась самочувствием.,1
7472,Спасибо персоналу поезда за соблюдение расписания за чистоту и порядок.,1
7473,Везли на лечение в москву больного ребенка.,1
7474,Очень помогли нам.,1
7475,Большое им спасибо!,1
7476,Они набираются опыта в работе с людьми.,1
7477,Видно что он любит свою работу.,1
7478,Девчата терпения вам и ещё много раз терпения!!!,1
7479,Проводники сапожников дмитрий и виноградов олег начальник поезда сытов евгений.,1
7480,Молодёжь должна у вас учиться!!,1
7481,В вагоне безупречный порядок и чистота.,1
7482,Сильно замерзли голова и руки пальцы на руках ледяные.,1
7483,Люди знающие и выполняющие добросовестно свою работу.,1
7484,Спасибо им за это.,1
7485,Когда же такая красота дойдёт до рязани?,1
7486,Берите тёплые вещи интернет бесплатный правда немного хромает.,1
7487,Счастливый ребёнок смог их забрать уже на следующий день.,1
7488,Кондиционер вентилятор работали.,1
7489,От этой поездки у меня море положительных впечатлений.,1
7490,Проводник макарова марина александровна всегда улыбается приятная поездка всегда обеспечена.,1
7491,Очень милая отзывчивая.,1
7492,Народ в вагоне был возмущен.,1
7493,Профессия проводника - сложная.,1
7494,Спасибо вам огромное !,1
7495,Побольше бы таких проводников.предлагаю произвести стимулирующую выплату.,1
7496,Прибывали утром и с просонья забыл некоторые вещи.,1
7497,Выражаем большое спасибо таким замечательным работникам ржд!,1
7498,Люди все мокрые потные.,1
7499,Я считаю что надо поощрять таких проводников.,1
7500,Ребята спасибо вам большое!,1
7501,Очень доброжелательнаязаботливаявежливая проводница мастер своего дела.,1
7502,За что деньги берете?,1
7503,Большое спасибо всем сотрудникам жд .,1
7504,Проводник говоритчто не холодно.,1
7505,Головной офис компании.,1
7506,Повернитесь лицом к людям!!,1
7507,Нас сопровождали липецкие и тамбовсие проводники!!!,1
7508,Очень хорошо относятся к своим пассажирам.,1
7509,Начальник поезда очень быстро и внимательно отреагировала на мою проблему.,1
7510,Побольше бы таких замечательных людей.,1
7511,Здоровья вам и вашим близким.,1
7512,По просьбе сразу прибавила отопление.,1
7513,Предлагаю произвести стимулирующую выплату.,1
7514,Очень внимательные отзывчивые чистота и порядок.,1
7515,Побольше таких людей.,1
7516,Хочу знать можно ли попросить другое место.,1
7517,Хотелось бы чтоьы руководство ржд ценило таких сотрудеиков.,1
7518,Есть кондиционер биотуалет можно воспользоваться микроволновкой.,1
7519,Сотрудницы вежливы отвественны отзывчивы.,1
7520,Всё содержимое в целости и сохранности.,1
